data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
1681603200000,202316,0.0,0,0,0,0.0,0.0,0,1,330455720231619779,2024-02-26,Rio de Janeiro,0,0.0,6625849,21.2857142857143,93.2862714285714,0,0,0,77.3964678571429,57.5178611428571,24.5178571428571,28,,,,,,0
1680998400000,202315,0.0,0,0,0,0.0,0.0,0,1,330455720231519779,2024-02-26,Rio de Janeiro,0,0.0,6625849,20.7142857142857,95.7458942857143,0,0,0,80.7760205714286,58.9473221428571,24.1904762857143,29,,,,,,0
1680393600000,202314,0.0,0,0,0,0.0,0.0,0,1,330455720231419779,2024-02-26,Rio de Janeiro,0,0.0,6625849,22,94.08686,0,0,0,78.9160121428571,61.5469862857143,24.619048,27.8571428571429,,,,,,0
1679788800000,202313,0.0,0,0,0,0.0,0.0,0,1,330455720231319779,2024-02-26,Rio de Janeiro,0,0.0,6625849,23.5769230769231,89.6739012307692,0,0,0,80.4843574615385,69.4006986923077,25.5512818461538,28,,,,,,0
1679184000000,202312,0.0,0,0,0,0.0,0.0,0,1,330455720231219779,2024-02-26,Rio de Janeiro,0,0.0,6625849,24,88.5891446153846,0,0,0,74.8795039230769,57.8367590769231,26.9166667692308,30.7692307692308,,,,,,0
1678579200000,202311,0.0,0,0,0,0.0,0.0,0,1,330455720231119779,2024-02-26,Rio de Janeiro,0,0.0,6625849,24.8947368421053,82.1735726315789,0,0,0,81.4420851578947,80.7105981578947,24.9736842105263,25.0526315789474,,,,,,0
1677974400000,202310,0.0,0,0,0,0.0,0.0,0,1,330455720231019779,2024-02-26,Rio de Janeiro,0,0.0,6625849,25.8571428571429,81.5570647142857,0,0,0,79.748143,78.1524784285714,26.1666665714286,26.4285714285714,,,,,,0
1677369600000,202309,0.0,0,0,0,0.0,0.0,0,1,330455720230919779,2024-02-26,Rio de Janeiro,0,0.0,6625849,26.5652173913043,79.2728502608696,0,0,0,76.7611115652174,74.7959257391304,27.0942027826087,27.5652173913043,,,,,,0
1676764800000,202308,0.0,0,0,0,0.0,0.0,0,1,330455720230819779,2024-02-26,Rio de Janeiro,0,0.0,6625849,23.76,91.9395964,0,0,0,78.69903688,61.2907004,26.96333344,31.24,,,,,,0
1676160000000,202307,0.0,0,0,0,0.0,0.0,0,1,330455720230719779,2024-02-26,Rio de Janeiro,0,0.0,6625849,24.9333333333333,86.4308133333333,0,0,0,83.6260754666667,80.823998,25.3888888,25.8,,,,,,0
1675555200000,202306,0.0,0,0,0,0.0,0.0,0,1,330455720230619760,2024-02-07,Rio de Janeiro,0,0.0,6747815,25.2857142857143,84.6093591428571,0,0,0,83.9598165714286,83.310275,25.2857142857143,25.2857142857143,,,,,,0
1674950400000,202305,0.0,0,0,0,0.0,0.0,0,1,330455720230519760,2024-02-07,Rio de Janeiro,0,0.0,6747815,25.5714285714286,83.8827211428571,0,0,0,79.6925188571429,72.2570682857143,26.5773808571429,28.5714285714286,,,,,,0
1674345600000,202304,0.0,0,0,0,0.0,0.0,0,1,330455720230419718,2023-12-27,Rio de Janeiro,0,0.0,6747815,25.1428571428571,82.1437925714286,0,0,0,82.1437925714286,82.1437925714286,25.1428571428571,25.1428571428571,,,,,,0
1673740800000,202303,0.0,0,0,0,0.0,0.0,0,1,330455720230319718,2023-12-27,Rio de Janeiro,0,0.0,6747815,26.7142857142857,77.1570837142857,0,0,0,77.1570837142857,77.1570837142857,26.7142857142857,26.7142857142857,,,,,,0
1673136000000,202302,0.0,0,0,0,0.0,0.0,0,1,330455720230219718,2023-12-27,Rio de Janeiro,0,0.0,6747815,23.4285714285714,89.9808285714286,0,0,0,82.592395,69.3316824285714,25.0714285714286,28.2857142857143,,,,,,0
1672531200000,202301,0.0,0,0,0,0.0,0.0,0,1,330455720230119718,2023-12-27,Rio de Janeiro,0,0.0,6747815,22.4285714285714,92.5873994285714,0,0,0,78.1880928571429,63.0343021428571,24.9761905714286,28.4285714285714,,,,,,0
